departamento,fecha,temperatura_media
Boyaca,2022-01-21,17.11489977154947
Caldas,2022-01-21,18.681829939570218
Caqueta,2022-01-21,25.811096155768578
Casanare,2022-01-21,28.82322338008008
Cauca,2022-01-21,18.59098933346068
Cesar,2022-01-21,28.63071620143128
Choco,2022-01-21,25.56494136417969
Cordoba,2022-01-21,28.665347926226367
Cundinamarca,2022-01-21,18.5037939918728
Guainia,2022-01-21,26.56499430391584
Guajira,2022-01-21,26.84172793945193
Guaviare,2022-01-21,26.50753246540296
Huila,2022-01-21,19.9895485386128
Magdalena,2022-01-21,30.216109193554228
Meta,2022-01-21,28.11039041413197
Narino,2022-01-21,19.2215012167328
Norte De Santander,2022-01-21,21.3708047636528
Putumayo,2022-01-21,24.80303491619368
Quindio,2022-01-21,17.548583462953086
Risaralda,2022-01-21,18.274845154432736
Santander,2022-01-21,22.72267002402542
Sucre,2022-01-21,29.50275367849977
Tolima,2022-01-21,22.368636785544805
Valle Del Cauca,2022-01-21,18.712862686911983
Vaupes,2022-01-21,24.44591403125443
Vichada,2022-01-21,29.65200390219212
Amazonas,2022-01-22,25.370030986336737
Antioquia,2022-01-22,22.2709160329564
Arauca,2022-01-22,27.907520896552413
Atlantico,2022-01-22,29.86091099298936
Bolivar,2022-01-22,28.2176795661474
Boyaca,2022-01-22,17.1447096626073
Caldas,2022-01-22,18.23125947162708
Caqueta,2022-01-22,25.892852064694
Casanare,2022-01-22,28.795106037702443
Cauca,2022-01-22,17.94408793199449
Cesar,2022-01-22,28.513565653423072
Choco,2022-01-22,25.1415361404361
Cordoba,2022-01-22,28.885141538140232
Cundinamarca,2022-01-22,18.66630086776908
Guainia,2022-01-22,26.740193023655173
Guajira,2022-01-22,26.81113232767392
Guaviare,2022-01-22,27.01163272931239
Huila,2022-01-22,20.5466502644318
Magdalena,2022-01-22,30.18300215510701
Meta,2022-01-22,28.53353295258307
Narino,2022-01-22,19.09369129202664
Norte De Santander,2022-01-22,21.17426108258476
Putumayo,2022-01-22,24.38396323209597
Quindio,2022-01-22,17.19967434881121
Risaralda,2022-01-22,18.113420831886383
