departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7
Cauca,2024,agosto,2024-08-01,Cauca_2024_agosto,0.6658330648242844,1.0738422905025167,-2.9992046209277703,-0.8985422608777935,-0.1697469297565303,2.7757801640821556,1.267474283672397
Cesar,2024,agosto,2024-08-01,Cesar_2024_agosto,-0.46636898370708907,1.5018918879233267,0.9892870903216818,-1.6992402550641819,-1.0886605589765244,-0.7512584519565672,-0.31709944520770195
Choco,2024,agosto,2024-08-01,Choco_2024_agosto,7.485303117505939,1.3717728471434736,-4.376804418083949,0.1049872412942829,0.5353428280212006,-2.278444104929647,2.3211146195593764
Cundinamarca,2024,agosto,2024-08-01,Cundinamarca_2024_agosto,-5.1098704149937255,0.2528201500435439,0.732632503047371,2.671971459338818,0.2702097815523448,0.9970133923227849,0.5913665471986211
Cordoba,2024,agosto,2024-08-01,Cordoba_2024_agosto,5.4150573320944355,4.30029837378918,1.3724343965139805,-2.6520917043782153,0.8462503824021931,0.9084005917430725,2.4885403841317855
Guainia,2024,agosto,2024-08-01,Guainia_2024_agosto,7.785558937595727,-4.0246634229921305,-0.11141764607070408,1.1090206342168074,2.9972739767397614,1.8455048364665352,-1.4395626094992142
Guaviare,2024,agosto,2024-08-01,Guaviare_2024_agosto,1.7927582044319048,0.6943997980540063,-0.04922297798166133,-1.346311926367742,2.1560142984783823,2.817980351182613,0.04688350835820272
Huila,2024,agosto,2024-08-01,Huila_2024_agosto,-3.5294764102982565,-1.0105003891739728,-1.2111212339129598,-1.644944271727316,-1.898056183486115,0.2770987828074345,1.0287732737973119
Guajira,2024,agosto,2024-08-01,Guajira_2024_agosto,9.293573980896527,2.358506970067833,4.791888864310244,1.3267901523324788,-0.25731189084369044,-0.025149135209976022,-0.8196501482477483
Magdalena,2024,agosto,2024-08-01,Magdalena_2024_agosto,0.8341371743007776,1.1617582890451703,1.4004309837789115,-2.564747125300638,-0.9390545736677942,-0.8370702215216181,0.5887828835357606
Meta,2024,agosto,2024-08-01,Meta_2024_agosto,-5.799263269465749,-2.1009998386002904,-0.011362604393379128,-0.30592350259924816,-0.08412959900209023,0.11759227007906906,-0.8929898926950364
Narino,2024,agosto,2024-08-01,Narino_2024_agosto,4.388312686698634,4.455072599722267,-3.5930143197469926,0.9397780819907572,0.3455079948562087,3.531734153529103,0.5794864603559735
Norte De Santander,2024,agosto,2024-08-01,Norte De Santander_2024_agosto,-2.8059879315828735,-0.5689148852088759,1.379100204978964,-0.11110005892103958,-0.8006961368071479,1.051736358935698,0.5012182845594267
Putumayo,2024,agosto,2024-08-01,Putumayo_2024_agosto,0.560104312392489,-0.8044077944523382,-1.7657513076308478,-2.900461737611599,0.12124269208594354,2.9985082807151833,-0.484102358867507
Quindio,2024,agosto,2024-08-01,Quindio_2024_agosto,-6.469673950122363,-1.0372044155737328,1.5352743007315057,0.07067936234242476,-0.04466830831738392,0.7666315775599997,1.403958119376487
Risaralda,2024,agosto,2024-08-01,Risaralda_2024_agosto,-7.127450132599612,-1.3488049941065772,2.053765453752209,0.6558060673927152,1.1954687606484924,1.860020118384312,1.3224513162914655
Santander,2024,agosto,2024-08-01,Santander_2024_agosto,-7.405962378679021,-2.5709597298681865,1.6059613646887374,-1.0925896604939505,-0.21677439702771154,-0.24865321711274224,1.0747492128467995
Sucre,2024,agosto,2024-08-01,Sucre_2024_agosto,6.096536696857682,5.171582966644605,2.568659112382527,-2.1018863197584965,0.1960858078471315,-0.011428657674605177,1.6264517898418835
Tolima,2024,agosto,2024-08-01,Tolima_2024_agosto,-3.337417998929218,0.6113629595693532,0.14594025415041453,-0.42874267058432414,0.29892128962039616,2.131545003287136,1.069828936040098
Valle Del Cauca,2024,agosto,2024-08-01,Valle Del Cauca_2024_agosto,-6.631087278906579,-0.9195150222756767,1.8758249177936608,-0.28567529849047385,-0.08165602333302707,-0.21411460946561622,0.7940237016106692
Vaupes,2024,agosto,2024-08-01,Vaupes_2024_agosto,8.78054565924408,-1.3323764897728394,1.146811068788652,-3.180319611921584,6.248688077893201,3.0545181102677845,-0.08465772759060693
Vichada,2024,agosto,2024-08-01,Vichada_2024_agosto,12.134624851398902,-9.745801441043573,6.339390538927442,0.6049143992719025,-5.282743795841189,4.318846591361666,2.5774094375593046
Amazonas,2024,septiembre,2024-09-01,Amazonas_2024_septiembre,-0.6873808184767257,-5.303735899388645,-0.23100683133466393,-3.5822845671740433,2.7896424527015085,0.29386209218619486,-2.484433397169317
Antioquia,2024,septiembre,2024-09-01,Antioquia_2024_septiembre,-5.08065102375726,-0.21898409103522778,3.3404667819039227,-0.27572449761086637,1.181848700609317,1.3175167174832563,1.4123680546683317
Arauca,2024,septiembre,2024-09-01,Arauca_2024_septiembre,-0.7587540843238494,-2.9748466761342405,-1.3809765721457443,-0.8343808100581676,-0.9715171266296411,0.36253738021561366,-0.5544468598919352
Atlantico,2024,septiembre,2024-09-01,Atlantico_2024_septiembre,-0.633836478293139,4.411736726311021,2.573442338407029,0.9268437012476314,0.5480467931560202,-0.9565958698776571,-0.2416032968384788
Bogotá,2024,septiembre,2024-09-01,Bogotá_2024_septiembre,-10.226762598066943,-1.633511287525232,0.6900843171262094,3.675291202834577,1.174102260396454,0.09101292055243186,0.02554868506590195
Bolivar,2024,septiembre,2024-09-01,Bolivar_2024_septiembre,0.4002975452985774,1.6019363455005675,1.9236797836015147,-2.005374156930311,-0.584535208885495,-0.203953509726622,0.33937902413001714
Boyaca,2024,septiembre,2024-09-01,Boyaca_2024_septiembre,-5.056507270317035,-1.507434326285326,-1.487324577369987,-0.9454042084766603,-0.14331003012716012,0.555545854009255,1.1211161778353615
Caldas,2024,septiembre,2024-09-01,Caldas_2024_septiembre,-7.145899868230718,-2.4878989749389078,-0.7461517374506178,0.6404156840570937,-0.20967065427849374,-0.9675792500712752,1.6456524462439734
Caqueta,2024,septiembre,2024-09-01,Caqueta_2024_septiembre,-1.969618032564767,-2.142022066222345,-0.49030271429261124,-4.953321603591796,-0.9157560225934216,0.29910141847412886,0.16200064006983772
Casanare,2024,septiembre,2024-09-01,Casanare_2024_septiembre,-1.1582210871480576,1.4028326057950056,2.4093506667768136,-1.5922483668055842,0.0854231147291639,0.6024316696011301,-0.5811736775755831
Cauca,2024,septiembre,2024-09-01,Cauca_2024_septiembre,0.7158628072545844,1.0489727662497133,-2.958162019473374,-0.9140480522751924,-0.17928995302097117,2.6816408779830407,1.059707795103838
Cesar,2024,septiembre,2024-09-01,Cesar_2024_septiembre,-0.4610933047039573,1.4956765234403848,0.9730465689343762,-1.6595094992406965,-1.0722324773422403,-0.7852105017714849,-0.36132433084155735
Choco,2024,septiembre,2024-09-01,Choco_2024_septiembre,7.470612113043742,1.4144622225747363,-4.29874488379712,0.10135521273059252,0.46110353079503336,-2.273448075667497,2.3340728555519537
Cundinamarca,2024,septiembre,2024-09-01,Cundinamarca_2024_septiembre,-5.04726129423068,0.22733248909735984,0.7887323276956186,2.669396771828601,0.25600194033883256,0.8643267102124473,0.31948134132288514
Cordoba,2024,septiembre,2024-09-01,Cordoba_2024_septiembre,5.420666199114195,4.323415216766845,1.4447219802647904,-2.606282016954881,0.7802005347640366,0.844610884587913,2.3645311175666093
Guainia,2024,septiembre,2024-09-01,Guainia_2024_septiembre,7.800619372867003,-3.948586816707676,0.08549112465141596,1.068343456644177,2.850226814600164,1.7782152603900074,-1.5463215627874132
Guaviare,2024,septiembre,2024-09-01,Guaviare_2024_septiembre,1.8149944361568506,0.7589133735323228,0.11553423803957895,-1.432406001475953,2.0527782752211663,2.7749659083553677,0.0049310071755866896
Huila,2024,septiembre,2024-09-01,Huila_2024_septiembre,-3.446737108350611,-1.026979862985296,-1.1102110235986402,-1.676483942470406,-1.9298254540300137,0.10910515300482294,0.7043445077828667
Guajira,2024,septiembre,2024-09-01,Guajira_2024_septiembre,9.221438467923846,2.347412242946971,4.638464389368833,1.3184612108022922,-0.16842041907256047,0.16608942079305206,-0.4524494601858588
Magdalena,2024,septiembre,2024-09-01,Magdalena_2024_septiembre,0.8372699284137202,1.160927736840921,1.394492869035246,-2.5238234287239627,-0.9331479058709933,-0.8709141942227541,0.543938097463442
Meta,2024,septiembre,2024-09-01,Meta_2024_septiembre,-5.763248798337655,-2.076144663308831,0.09573398383896978,-0.44366531190217234,-0.13045781694207068,0.10544769534491986,-0.9091461496308557
Narino,2024,septiembre,2024-09-01,Narino_2024_septiembre,4.488911596494259,4.388440428190024,-3.527749481695107,1.0425056241698054,0.3152083482372402,3.2616887651329254,-0.011758152556415614
Norte De Santander,2024,septiembre,2024-09-01,Norte De Santander_2024_septiembre,-2.800737335192909,-0.5798525526850853,1.3562600006788859,-0.12154173368039703,-0.7747589408206345,1.0551679443582964,0.5137349261857955
Putumayo,2024,septiembre,2024-09-01,Putumayo_2024_septiembre,0.6082380385636216,-0.7917881185805804,-1.6729035880500212,-2.9819282818260695,0.08972176957098874,2.9285685790751477,-0.5958011977708155
Quindio,2024,septiembre,2024-09-01,Quindio_2024_septiembre,-6.383995344814806,-1.1023681874166102,1.5775651340089767,0.1447905967573163,-0.060620123568625804,0.5515483403055093,0.915387499955039
Risaralda,2024,septiembre,2024-09-01,Risaralda_2024_septiembre,-7.048186716478415,-1.4103700817236091,2.0953402527688625,0.7553299037486519,1.1725991701345753,1.64033502784234,0.8263308994877036
Santander,2024,septiembre,2024-09-01,Santander_2024_septiembre,-7.389719484433662,-2.6005700888155068,1.5949951964312283,-1.096491275676783,-0.21121131467920876,-0.26624143914901033,0.9871771673640339
Sucre,2024,septiembre,2024-09-01,Sucre_2024_septiembre,6.116754077953775,5.167898883818783,2.5986813396020745,-2.0368384672197886,0.17317707552964381,-0.1028048541331259,1.4537586935813125
Tolima,2024,septiembre,2024-09-01,Tolima_2024_septiembre,-3.25059583334511,0.5907313519331895,0.2341541306465613,-0.518293794173625,0.2913146827714658,1.9974027303980098,0.8169096893289323
Valle Del Cauca,2024,septiembre,2024-09-01,Valle Del Cauca_2024_septiembre,-6.5744485948132905,-0.9658618000744854,1.914094257943467,-0.24963605830981891,-0.10704536524598562,-0.3469604592248436,0.45863763262368706
Vaupes,2024,septiembre,2024-09-01,Vaupes_2024_septiembre,8.838940790548062,-1.3630899557774858,1.1744445720210286,-3.2183447606902136,6.263884135814288,2.9613468290326677,-0.27298647958404115
Vichada,2024,septiembre,2024-09-01,Vichada_2024_septiembre,12.163445769279576,-9.693522858061717,6.501240100457801,0.5525139395236786,-5.390127096718678,4.244623646701527,2.4553990044942022
Amazonas,2024,octubre,2024-10-01,Amazonas_2024_octubre,-0.7027509268319879,-5.281344013537374,-0.20767337106734435,-3.5611524673160067,2.7601462120233706,0.30005302629035835,-2.460869386171261
Antioquia,2024,octubre,2024-10-01,Antioquia_2024_octubre,-5.06532891395197,-0.29097306915341203,3.219405666509498,-0.18998379808181956,1.2716714720002487,1.2749971553621633,1.294483683842678
Arauca,2024,octubre,2024-10-01,Arauca_2024_octubre,-0.7735271983963337,-2.924735053748814,-1.2880139142093412,-0.8048749822592333,-1.061130607393091,0.33967926989881414,-0.5850784133764351
Atlantico,2024,octubre,2024-10-01,Atlantico_2024_octubre,-0.6347393313322393,4.362860558140727,2.4380733662989726,0.9320797392923625,0.6678039584921392,-0.9179212124278047,-0.14743567261226057
Bogotá,2024,octubre,2024-10-01,Bogotá_2024_octubre,-10.229313427689469,-1.6776917384316477,0.5780162163592495,3.738999876285595,1.2599764409626104,0.08856294362377064,0.026520931648248796
Bolivar,2024,octubre,2024-10-01,Bolivar_2024_octubre,0.42003798058399955,1.555164766325288,1.8582357617226093,-1.9380734840506277,-0.5313944275207643,-0.26302467003064395,0.20985514111988868
Boyaca,2024,octubre,2024-10-01,Boyaca_2024_octubre,-5.052969804037142,-1.5310822722297137,-1.5565517070894757,-0.9012589079595705,-0.08038178607370845,0.5373748303292845,1.1181294880361028
Caldas,2024,octubre,2024-10-01,Caldas_2024_octubre,-7.10744705728217,-2.679331628038272,-1.0793943088820848,0.7221523336878685,0.05799090331374725,-0.9745957772116438,1.5266647565415425
Caqueta,2024,octubre,2024-10-01,Caqueta_2024_octubre,-1.9921493399656731,-2.0991846016408333,-0.4317197026028263,-4.900888736755828,-0.9822199878115607,0.28570501766670253,0.15716752145145207
Casanare,2024,octubre,2024-10-01,Casanare_2024_octubre,-1.1759177126287637,1.4286882637517018,2.447262693432498,-1.5444349844035428,0.03474080286086217,0.5922889576425553,-0.6007197920881898
Cauca,2024,octubre,2024-10-01,Cauca_2024_octubre,0.7228061267801517,0.9556548348577569,-3.187948104955628,-0.8811010632907288,0.021731816949653475,2.717088667341554,1.1478954046898695
Cesar,2024,octubre,2024-10-01,Cesar_2024_octubre,-0.4268130335830811,1.4019449978416616,0.8243254740926059,-1.594512791354747,-0.9420899421037259,-0.8421231655858455,-0.49964806049673344
Choco,2024,octubre,2024-10-01,Choco_2024_octubre,7.494529617032841,1.4028867984897249,-4.26528647236538,0.16429176878177695,0.43092477396930773,-2.368077860958303,2.1291178607069634
Cundinamarca,2024,octubre,2024-10-01,Cundinamarca_2024_octubre,-5.049812123853208,0.1831520381909443,0.6766642269286582,2.7331054452796186,0.34187612090498953,0.8618767332837859,0.320453587905232
Cordoba,2024,octubre,2024-10-01,Cordoba_2024_octubre,5.420313653546121,4.327691702330061,1.4474509815264454,-2.556126401697659,0.774642555715904,0.8087528500212882,2.3139787798418823
Guainia,2024,octubre,2024-10-01,Guainia_2024_octubre,7.793843303627779,-3.890817940248239,0.21085132049647504,1.0966806393266397,2.7380768533457975,1.7305647465550504,-1.6239577856690517
Guaviare,2024,octubre,2024-10-01,Guaviare_2024_octubre,1.8067305190792735,0.7805717546509618,0.1673025112211069,-1.3692916909070973,1.990871086153147,2.7337239855075977,-0.08444340786357629
Huila,2024,octubre,2024-10-01,Huila_2024_octubre,-3.46057534728765,-1.0619288818760173,-1.2454608495898405,-1.626712480247573,-1.8183909221696248,0.13947870827604272,0.807448841622266
Guajira,2024,octubre,2024-10-01,Guajira_2024_octubre,9.251332874039871,2.2522090763379397,4.4522746088519405,1.3374869683016932,0.007386287497185833,0.15533408722648795,-0.46804018763457805
Magdalena,2024,octubre,2024-10-01,Magdalena_2024_octubre,0.8677633969585662,1.0988915458414095,1.298525794416578,-2.445690095033315,-0.8440462818584676,-0.9503743143745564,0.3941979305158207
Meta,2024,octubre,2024-10-01,Meta_2024_octubre,-5.766345703355195,-2.050611644995989,0.1281229554476507,-0.34923463558495815,-0.1608088009402952,0.031418482826410535,-0.9983409700568804
Narino,2024,octubre,2024-10-01,Narino_2024_octubre,4.455417266525418,4.3463445393292695,-3.722017409824514,0.982523637909077,0.48131040404493197,3.421416354741505,0.33543632433540943
Norte De Santander,2024,octubre,2024-10-01,Norte De Santander_2024_octubre,-2.7784742330200114,-0.6772167863726175,1.1561457670863275,-0.048305176261663016,-0.6000653296214503,1.0273700619478934,0.4657793121045493
Putumayo,2024,octubre,2024-10-01,Putumayo_2024_octubre,0.5815276997827067,-0.7479433096633175,-1.6136536339778575,-2.9444477734491543,0.019721089183392344,2.9341889897499827,-0.574590888824353
Quindio,2024,octubre,2024-10-01,Quindio_2024_octubre,-6.37286760727409,-1.279665421739272,1.1552811895637922,0.11998478239585027,0.3109408658813167,0.6814722645134244,1.1631835133703647
Risaralda,2024,octubre,2024-10-01,Risaralda_2024_octubre,-7.0409424571017984,-1.5318336075664207,1.8015827055410774,0.7208305941757399,1.4343883040579344,1.7426211386775383,1.0250117523833584
Santander,2024,octubre,2024-10-01,Santander_2024_octubre,-7.323738576316353,-2.7367808469948582,1.390561370408736,-0.9697264117793969,-0.019448278546101604,-0.40871674871564595,0.7012248750824115
Sucre,2024,octubre,2024-10-01,Sucre_2024_octubre,6.12206948709144,5.207129345074174,2.7167964293209286,-1.9370861220184958,0.05869001107363795,-0.21605968226791838,1.2325697896381458
Tolima,2024,octubre,2024-10-01,Tolima_2024_octubre,-3.277944561077991,0.504122642947454,-0.0062916735075765895,-0.3646651181725363,0.4530468170880213,2.025753534054793,0.8586418707049468
Valle Del Cauca,2024,octubre,2024-10-01,Valle Del Cauca_2024_octubre,-6.577233083261071,-1.0402934438495925,1.699315587812214,-0.2751219004988064,0.08840127563463279,-0.2611293777523189,0.6586411390704051
Vaupes,2024,octubre,2024-10-01,Vaupes_2024_octubre,8.803060096133006,-1.217886153283352,1.45621596024966,-3.177417110741584,6.002973507060412,2.9084560130510426,-0.34297537132192524
Vichada,2024,octubre,2024-10-01,Vichada_2024_octubre,12.157839474045593,-9.662674569345015,6.570479983665586,0.5931571268906954,-5.458596146390516,4.206028958696065,2.383378265229649
Amazonas,2024,noviembre,2024-11-01,Amazonas_2024_noviembre,-0.6998286478398875,-5.363655954938479,-0.37083607250436473,-3.5196200778297113,2.881699786579976,0.32561148298594766,-2.4620427114135
Antioquia,2024,noviembre,2024-11-01,Antioquia_2024_noviembre,-5.0804158599520335,-0.3034894857225708,3.205240697887733,-0.12122592441215511,1.2487357596311899,1.2701860620132608,1.22820541996614
Arauca,2024,noviembre,2024-11-01,Arauca_2024_noviembre,-0.8254324494265295,-2.8715509794093803,-1.2455521910242633,-0.7901095685479677,-1.130837077283131,0.41469049511551814,-0.4395539813339232
Atlantico,2024,noviembre,2024-11-01,Atlantico_2024_noviembre,-0.7167456945604506,4.419935540678656,2.4477597611828563,0.9650483900940647,0.6017195245511774,-0.7857404497195017,0.09530165185888387
Bogotá,2024,noviembre,2024-11-01,Bogotá_2024_noviembre,-10.242970431427413,-1.7285016609528185,0.45166238141600823,3.781864090978026,1.3450351867596977,0.1303497199740568,0.07632937565917382
Bolivar,2024,noviembre,2024-11-01,Bolivar_2024_noviembre,0.39939065528152196,1.5455426704907809,1.818127752151528,-1.859112360645536,-0.5270752033109137,-0.26081498292568234,0.1948328839641125
Boyaca,2024,noviembre,2024-11-01,Boyaca_2024_noviembre,-5.043349430072039,-1.577009793377641,-1.6256588390981908,-0.8255897988266107,-0.03608052115296616,0.495404700891544,1.0043684103917816
