departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7,FIES_moderado_grave,FIES_grave
Putumayo,2024,junio,2024-06-01,Putumayo_2024_junio,0.6254142952027072,-0.9186533309625488,-1.8586239600097365,-2.758251952525208,0.1914038864578501,2.823265450681685,-0.9208021946526692,28.0,2.4
Quindio,2024,junio,2024-06-01,Quindio_2024_junio,-6.399793862057675,-1.171345962869604,1.3668174814496947,0.1622850544954986,0.1129911352088757,0.6342115978003902,1.095133913326106,20.0,3.7
Risaralda,2024,junio,2024-06-01,Risaralda_2024_junio,-7.067773617950756,-1.4937819180436167,1.8433811747703133,0.7088771618560449,1.3863319423055274,1.7871041114478203,1.1183252955097842,20.5,3.8
Santander,2024,junio,2024-06-01,Santander_2024_junio,-7.37535341707352,-2.69128894497286,1.407497130647184,-1.059054557861983,-0.0518427305649167,-0.2566664033041254,0.9907920459283,16.2,2.2
Sucre,2024,junio,2024-06-01,Sucre_2024_junio,6.168182582159598,5.050871533166001,2.482266754650821,-1.9875533302557729,0.2631315341931939,-0.179392403708906,1.18194440876863,49.5,11.9
Tolima,2024,junio,2024-06-01,Tolima_2024_junio,-3.397640241327714,0.5404696203164606,-0.0898780971712554,-0.4479387016932582,0.4481650809752272,2.3431675490943373,1.4042618330784415,25.6,3.1
Valle Del Cauca,2024,junio,2024-06-01,Valle Del Cauca_2024_junio,-6.594197749973793,-1.0099291108816426,1.7543327625674827,-0.2693158638119192,0.0266456832460656,-0.2485407215291644,0.6696802791090041,20.7,4.4
Vaupes,2024,junio,2024-06-01,Vaupes_2024_junio,8.774853140923472,-1.340422170910757,1.1334968058021662,-3.132123664058746,6.244075584898487,3.0401426851930133,-0.1311041438841546,46.1,6.8
Vichada,2024,junio,2024-06-01,Vichada_2024_junio,12.176067344879511,-9.880520407316103,6.15211846439819,0.7424328650781674,-5.144818896954761,4.221692928334733,2.293314487101091,42.5,2.7
Amazonas,2024,julio,2024-07-01,Amazonas_2024_julio,-0.7836476673665024,-5.295025195580805,-0.3472505935555826,-3.481145221166082,2.80675224895883,0.4506565469276111,-2.2141894363070285,19.1,2.7
Antioquia,2024,julio,2024-07-01,Antioquia_2024_julio,-5.108361936595177,-0.1823095245242552,3.361887498578905,-0.2784800123219727,1.1559328839514935,1.3607112672229111,1.5283738853774498,27.9,4.7
Arauca,2024,julio,2024-07-01,Arauca_2024_julio,-0.7997478430394689,-3.0194017316842614,-1.5057849127791882,-0.6990531348442898,-0.929124995031213,0.3996232739498789,-0.5524149705310213,21.8,2.8
Atlantico,2024,julio,2024-07-01,Atlantico_2024_julio,-0.658897475921343,4.440503517508758,2.6316472450849853,0.8695452577974879,0.4775021505818446,-0.8823128165519039,-0.1537499861436106,40.0,9.3
Bogotá,2024,julio,2024-07-01,Bogotá_2024_julio,-10.235213648158089,-1.6820050696044069,0.6502776896510047,3.8099063111861553,1.1478146007393215,0.0476738827036542,-0.1862761413809993,13.9,2.8
Bolivar,2024,julio,2024-07-01,Bolivar_2024_julio,0.352614311778564,1.6598161601565882,1.95320586758576,-2.119478331626594,-0.6120940385012357,-0.0516476399886051,0.6646482576533324,35.8,6.3
Boyaca,2024,julio,2024-07-01,Boyaca_2024_julio,-5.020648686753884,-1.5835506743870638,-1.500177078999264,-0.7954735184539958,-0.1753333891878283,0.4129658266105556,0.6919165078161703,18.6,2.3
Caldas,2024,julio,2024-07-01,Caldas_2024_julio,-7.192726777079264,-2.45485475396778,-0.7520174389393529,0.6531053957573211,-0.2317775826982986,-0.8868760101521731,1.8128112608382696,12.8,2.4
Caqueta,2024,julio,2024-07-01,Caqueta_2024_julio,-1.9000521145764533,-2.316412101657335,-0.5907421052926032,-4.509698746497603,-0.9277927174397465,-0.0593894401266932,-0.7923501521175984,17.8,0.9
Casanare,2024,julio,2024-07-01,Casanare_2024_julio,-1.1469192019104135,1.3056780098405083,2.3496735931903774,-1.2302536998725906,0.0335091352630734,0.3868233312104271,-1.1951815679195088,34.4,6.2
Cauca,2024,julio,2024-07-01,Cauca_2024_julio,0.660022544530911,1.0724971747050007,-3.0049472497039047,-0.8872043008671843,-0.1728610216973124,2.7824942764828946,1.270077747707718,27.8,3.8
Cesar,2024,julio,2024-07-01,Cesar_2024_julio,-0.4807235601811868,1.5110547544718762,0.9980993942169816,-1.7384093978940642,-1.1047091821887995,-0.6978901693621252,-0.2370557997401003,30.3,5.4
Choco,2024,julio,2024-07-01,Choco_2024_julio,7.513701737305588,1.4132140732075946,-4.175649656127938,0.2112429543736351,0.347601552883384,-2.4586333146159904,1.9142705365569377,36.3,6.4
Cundinamarca,2024,julio,2024-07-01,Cundinamarca_2024_julio,-5.055712344321827,0.1788387070181849,0.7489257002204137,2.8040118801801777,0.2297142806817001,0.8209876723636697,0.1076565148759838,22.6,7.3
Cordoba,2024,julio,2024-07-01,Cordoba_2024_julio,5.423334006047989,4.280360462621973,1.369701865684137,-2.658053724969085,0.840998614330821,0.9043060316906204,2.4296479181448136,47.6,9.4
Guainia,2024,julio,2024-07-01,Guainia_2024_julio,7.89482328926882,-4.186520970465103,-0.1536898118392635,1.423194024463076,2.9921653087436297,1.47271206497736,-2.3748177396633503,37.5,6.6
Guaviare,2024,julio,2024-07-01,Guaviare_2024_julio,1.8980582049896524,0.5670205207100151,-0.0140866902635634,-1.0228194503864851,2.081705239747363,2.4214491039904664,-0.9305383180390204,33.6,7.0
Huila,2024,julio,2024-07-01,Huila_2024_julio,-3.5296149246731408,-1.0641320130743113,-1.2275520455991324,-1.5588990975477748,-1.942419733250168,0.2480985058623844,0.8040618828812148,17.3,1.3
Guajira,2024,julio,2024-07-01,Guajira_2024_julio,9.292868520850735,2.3493019055870468,4.797603377460423,1.359236203121967,-0.278746537524619,-0.0415866689502439,-0.8927803477550298,52.4,15.7
Magdalena,2024,julio,2024-07-01,Magdalena_2024_julio,0.8317877891909847,1.1703722063263386,1.4295052268893385,-2.574890478122233,-0.9689700471329534,-0.8325353709378804,0.577885189112071,32.1,5.8
Meta,2024,julio,2024-07-01,Meta_2024_julio,-5.726893767296262,-2.222713901484532,0.0084072024548761,-0.0388618317500316,-0.1698545524983202,-0.1674216306683398,-1.7070170749402798,18.2,2.4
Narino,2024,julio,2024-07-01,Narino_2024_julio,4.394446652836347,4.455676102778823,-3.5789037618321045,0.9720071830210464,0.3324847431679627,3.4940596522786067,0.508612195373149,37.2,7.6
Norte De Santander,2024,julio,2024-07-01,Norte De Santander_2024_julio,-2.8216454041529357,-0.5754938468976544,1.3581416957435704,-0.1106511564649581,-0.8015555782110476,1.0924577661644732,0.5445945409977088,24.8,5.6
Putumayo,2024,julio,2024-07-01,Putumayo_2024_julio,0.6613111244372786,-0.9274296235546262,-1.7297127240335484,-2.5812413888469083,0.0453511968733259,2.611785802270223,-1.4389213132190577,28.0,2.4
Quindio,2024,julio,2024-07-01,Quindio_2024_julio,-6.400643406759291,-1.0958298059506364,1.581633163718681,0.1735343347282063,-0.0844831472619958,0.5657120615003747,0.9207721556490576,20.0,3.7
Risaralda,2024,julio,2024-07-01,Risaralda_2024_julio,-7.1153044193303305,-1.35522407038738,2.0722547634970474,0.6515905545854627,1.1820210549976302,1.8367115235698963,1.2564181737174973,20.5,3.8
Santander,2024,julio,2024-07-01,Santander_2024_julio,-7.412306795428129,-2.573629035666602,1.6034801725683323,-1.1068096864906969,-0.2230157352743344,-0.2230173917049899,1.09853290669664,16.2,2.2
Sucre,2024,julio,2024-07-01,Sucre_2024_julio,6.103619081472426,5.168499733958841,2.579720453424573,-2.11964418327094,0.1903926607586137,-0.0149695400804208,1.6072037965759247,49.5,11.9
Tolima,2024,julio,2024-07-01,Tolima_2024_julio,-3.404994718073624,0.6195164959754677,0.0912591226166187,-0.4131008591183388,0.2855443637023288,2.2752453347519683,1.2825406735043487,25.6,3.1
Valle Del Cauca,2024,julio,2024-07-01,Valle Del Cauca_2024_julio,-6.627194266938666,-0.921645396363308,1.8907475843790005,-0.3042367554008915,-0.0953744698011253,-0.210837049734508,0.7768838998931328,20.7,4.4
Vaupes,2024,julio,2024-07-01,Vaupes_2024_julio,8.83541828743275,-1.4359201246044158,1.089312039351004,-2.9927561066040167,6.265788647748402,2.8624771054144675,-0.5888645205387661,46.1,6.8
Vichada,2024,julio,2024-07-01,Vichada_2024_julio,12.130109549282617,-9.80293923503063,6.276090946378515,0.7816073584056449,-5.287943085402345,4.245035412147107,2.3266616914073244,42.5,2.7
Amazonas,2024,agosto,2024-08-01,Amazonas_2024_agosto,-0.7349813524717699,-5.325845642771244,-0.3508848779964635,-3.514995792817875,2.848112317235908,0.3801453058066766,-2.3365614632230054,19.1,2.7
Antioquia,2024,agosto,2024-08-01,Antioquia_2024_agosto,-5.107061589858477,-0.1972305860283375,3.322287881329601,-0.2909528880964433,1.1940668878913614,1.378353619383352,1.567912573313399,27.9,4.7
Arauca,2024,agosto,2024-08-01,Arauca_2024_agosto,-0.7821614825426315,-2.962585623142969,-1.382692494977848,-0.7859462718216544,-0.9934834284855374,0.3762540933433335,-0.5343542768811099,21.8,2.8
Atlantico,2024,agosto,2024-08-01,Atlantico_2024_agosto,-0.6474952397215922,4.429329979126679,2.60690091369224,0.898831249830409,0.5089686261708554,-0.9194752100034516,-0.1950580516472136,40.0,9.3
Bogotá,2024,agosto,2024-08-01,Bogotá_2024_agosto,-10.289371718829988,-1.608023626579048,0.6339844924779614,3.677865890344795,1.1883101016099658,0.2236996026627695,0.297433890941638,13.9,2.8
Bolivar,2024,agosto,2024-08-01,Bolivar_2024_agosto,0.3854081520867007,1.619060271829953,1.944303932483171,-2.0358329178595063,-0.6091689659735282,-0.1607109555475756,0.4120886214213877,35.8,6.3
Boyaca,2024,agosto,2024-08-01,Boyaca_2024_agosto,-5.08848367300817,-1.5047324951661598,-1.5278844145341326,-0.9280660804727217,-0.1334111677574611,0.6190156349850439,1.2327471716392888,18.6,2.3
Caldas,2024,agosto,2024-08-01,Caldas_2024_agosto,-7.1961248364821,-2.460274440603279,-0.7816457673495504,0.6188104344091777,-0.2001627718025788,-0.8497578742227454,1.8951691055744195,12.8,2.4
Caqueta,2024,agosto,2024-08-01,Caqueta_2024_agosto,-2.0225598153013555,-2.1533977197927245,-0.5808274195374123,-4.854989431067115,-0.8942622155580859,0.3674998312302053,0.261388291107118,17.8,0.9
Casanare,2024,agosto,2024-08-01,Casanare_2024_agosto,-1.1914033844869396,1.377182756850284,2.322882103845515,-1.4880102002190436,0.1125593340959584,0.6290985043074179,-0.5692016205009687,34.4,6.2
Cauca,2024,agosto,2024-08-01,Cauca_2024_agosto,0.6658330648242844,1.073842290502517,-2.9992046209277703,-0.8985422608777935,-0.1697469297565303,2.775780164082156,1.267474283672397,27.8,3.8
Cesar,2024,agosto,2024-08-01,Cesar_2024_agosto,-0.466368983707089,1.5018918879233267,0.9892870903216818,-1.699240255064182,-1.0886605589765244,-0.7512584519565672,-0.3170994452077019,30.3,5.4
Choco,2024,agosto,2024-08-01,Choco_2024_agosto,7.485303117505939,1.3717728471434736,-4.376804418083949,0.1049872412942829,0.5353428280212006,-2.278444104929647,2.3211146195593764,36.3,6.4
Cundinamarca,2024,agosto,2024-08-01,Cundinamarca_2024_agosto,-5.1098704149937255,0.2528201500435439,0.732632503047371,2.671971459338818,0.2702097815523448,0.9970133923227849,0.5913665471986211,22.6,7.3
Cordoba,2024,agosto,2024-08-01,Cordoba_2024_agosto,5.415057332094436,4.30029837378918,1.3724343965139805,-2.6520917043782157,0.8462503824021931,0.9084005917430724,2.488540384131785,47.6,9.4
Guainia,2024,agosto,2024-08-01,Guainia_2024_agosto,7.785558937595727,-4.0246634229921305,-0.111417646070704,1.1090206342168074,2.9972739767397614,1.8455048364665352,-1.4395626094992142,37.5,6.6
Guaviare,2024,agosto,2024-08-01,Guaviare_2024_agosto,1.7927582044319048,0.6943997980540063,-0.0492229779816613,-1.346311926367742,2.1560142984783823,2.817980351182613,0.0468835083582027,33.6,7.0
Huila,2024,agosto,2024-08-01,Huila_2024_agosto,-3.5294764102982565,-1.0105003891739728,-1.2111212339129598,-1.644944271727316,-1.898056183486115,0.2770987828074345,1.028773273797312,17.3,1.3
Guajira,2024,agosto,2024-08-01,Guajira_2024_agosto,9.293573980896529,2.358506970067833,4.791888864310244,1.3267901523324788,-0.2573118908436904,-0.025149135209976,-0.8196501482477483,52.4,15.7
Magdalena,2024,agosto,2024-08-01,Magdalena_2024_agosto,0.8341371743007776,1.1617582890451703,1.4004309837789115,-2.564747125300638,-0.9390545736677942,-0.8370702215216181,0.5887828835357606,32.1,5.8
Meta,2024,agosto,2024-08-01,Meta_2024_agosto,-5.799263269465749,-2.1009998386002904,-0.0113626043933791,-0.3059235025992481,-0.0841295990020902,0.117592270079069,-0.8929898926950364,18.2,2.4
Narino,2024,agosto,2024-08-01,Narino_2024_agosto,4.388312686698634,4.455072599722267,-3.5930143197469926,0.9397780819907572,0.3455079948562087,3.531734153529103,0.5794864603559735,37.2,7.6
Norte De Santander,2024,agosto,2024-08-01,Norte De Santander_2024_agosto,-2.805987931582873,-0.5689148852088759,1.379100204978964,-0.1111000589210395,-0.8006961368071479,1.051736358935698,0.5012182845594267,24.8,5.6
Putumayo,2024,agosto,2024-08-01,Putumayo_2024_agosto,0.560104312392489,-0.8044077944523382,-1.7657513076308478,-2.900461737611599,0.1212426920859435,2.9985082807151837,-0.484102358867507,28.0,2.4
Quindio,2024,agosto,2024-08-01,Quindio_2024_agosto,-6.469673950122363,-1.0372044155737328,1.5352743007315055,0.0706793623424247,-0.0446683083173839,0.7666315775599997,1.403958119376487,20.0,3.7
Risaralda,2024,agosto,2024-08-01,Risaralda_2024_agosto,-7.127450132599612,-1.3488049941065772,2.053765453752209,0.6558060673927152,1.1954687606484924,1.860020118384312,1.3224513162914655,20.5,3.8
Santander,2024,agosto,2024-08-01,Santander_2024_agosto,-7.405962378679021,-2.5709597298681865,1.6059613646887374,-1.0925896604939505,-0.2167743970277115,-0.2486532171127422,1.0747492128467997,16.2,2.2
Sucre,2024,agosto,2024-08-01,Sucre_2024_agosto,6.096536696857682,5.171582966644605,2.568659112382527,-2.1018863197584965,0.1960858078471315,-0.0114286576746051,1.6264517898418835,49.5,11.9
Tolima,2024,agosto,2024-08-01,Tolima_2024_agosto,-3.337417998929218,0.6113629595693532,0.1459402541504145,-0.4287426705843241,0.2989212896203961,2.131545003287136,1.069828936040098,25.6,3.1
Valle Del Cauca,2024,agosto,2024-08-01,Valle Del Cauca_2024_agosto,-6.631087278906579,-0.9195150222756768,1.8758249177936608,-0.2856752984904738,-0.081656023333027,-0.2141146094656162,0.7940237016106692,20.7,4.4
Vaupes,2024,agosto,2024-08-01,Vaupes_2024_agosto,8.78054565924408,-1.3323764897728394,1.146811068788652,-3.180319611921584,6.248688077893201,3.0545181102677845,-0.0846577275906069,46.1,6.8
Vichada,2024,agosto,2024-08-01,Vichada_2024_agosto,12.134624851398902,-9.745801441043572,6.339390538927442,0.6049143992719025,-5.282743795841189,4.318846591361666,2.5774094375593046,42.5,2.7
Amazonas,2024,septiembre,2024-09-01,Amazonas_2024_septiembre,-0.6873808184767257,-5.303735899388645,-0.2310068313346639,-3.5822845671740438,2.7896424527015085,0.2938620921861948,-2.484433397169317,19.1,2.7
Antioquia,2024,septiembre,2024-09-01,Antioquia_2024_septiembre,-5.08065102375726,-0.2189840910352277,3.3404667819039227,-0.2757244976108663,1.181848700609317,1.3175167174832565,1.4123680546683317,27.9,4.7
Arauca,2024,septiembre,2024-09-01,Arauca_2024_septiembre,-0.7587540843238494,-2.9748466761342405,-1.3809765721457443,-0.8343808100581676,-0.9715171266296412,0.3625373802156136,-0.5544468598919352,21.8,2.8
Atlantico,2024,septiembre,2024-09-01,Atlantico_2024_septiembre,-0.633836478293139,4.411736726311021,2.573442338407029,0.9268437012476314,0.5480467931560202,-0.9565958698776572,-0.2416032968384788,40.0,9.3
Bogotá,2024,septiembre,2024-09-01,Bogotá_2024_septiembre,-10.226762598066944,-1.633511287525232,0.6900843171262094,3.675291202834577,1.174102260396454,0.0910129205524318,0.0255486850659019,13.9,2.8
Bolivar,2024,septiembre,2024-09-01,Bolivar_2024_septiembre,0.4002975452985774,1.6019363455005675,1.9236797836015147,-2.005374156930311,-0.584535208885495,-0.203953509726622,0.3393790241300171,35.8,6.3
Boyaca,2024,septiembre,2024-09-01,Boyaca_2024_septiembre,-5.056507270317035,-1.507434326285326,-1.487324577369987,-0.9454042084766604,-0.1433100301271601,0.555545854009255,1.1211161778353615,18.6,2.3
Caldas,2024,septiembre,2024-09-01,Caldas_2024_septiembre,-7.145899868230718,-2.487898974938908,-0.7461517374506178,0.6404156840570937,-0.2096706542784937,-0.9675792500712752,1.6456524462439734,12.8,2.4
Caqueta,2024,septiembre,2024-09-01,Caqueta_2024_septiembre,-1.969618032564767,-2.142022066222345,-0.4903027142926112,-4.953321603591796,-0.9157560225934216,0.2991014184741288,0.1620006400698377,17.8,0.9
Casanare,2024,septiembre,2024-09-01,Casanare_2024_septiembre,-1.1582210871480576,1.4028326057950056,2.4093506667768136,-1.5922483668055842,0.0854231147291639,0.6024316696011301,-0.5811736775755831,34.4,6.2
Cauca,2024,septiembre,2024-09-01,Cauca_2024_septiembre,0.7158628072545844,1.0489727662497133,-2.958162019473374,-0.9140480522751924,-0.1792899530209711,2.6816408779830407,1.059707795103838,27.8,3.8
Cesar,2024,septiembre,2024-09-01,Cesar_2024_septiembre,-0.4610933047039573,1.4956765234403848,0.9730465689343762,-1.6595094992406965,-1.0722324773422405,-0.7852105017714849,-0.3613243308415573,30.3,5.4
Choco,2024,septiembre,2024-09-01,Choco_2024_septiembre,7.470612113043742,1.4144622225747363,-4.29874488379712,0.1013552127305925,0.4611035307950333,-2.273448075667497,2.3340728555519537,36.3,6.4
Cundinamarca,2024,septiembre,2024-09-01,Cundinamarca_2024_septiembre,-5.04726129423068,0.2273324890973598,0.7887323276956186,2.669396771828601,0.2560019403388325,0.8643267102124473,0.3194813413228851,22.6,7.3
Cordoba,2024,septiembre,2024-09-01,Cordoba_2024_septiembre,5.420666199114195,4.323415216766845,1.4447219802647904,-2.606282016954881,0.7802005347640366,0.844610884587913,2.3645311175666093,47.6,9.4
Guainia,2024,septiembre,2024-09-01,Guainia_2024_septiembre,7.800619372867003,-3.948586816707676,0.0854911246514159,1.068343456644177,2.850226814600164,1.7782152603900074,-1.5463215627874132,37.5,6.6
Guaviare,2024,septiembre,2024-09-01,Guaviare_2024_septiembre,1.8149944361568504,0.7589133735323228,0.1155342380395789,-1.432406001475953,2.0527782752211663,2.774965908355368,0.0049310071755866,33.6,7.0
Huila,2024,septiembre,2024-09-01,Huila_2024_septiembre,-3.446737108350611,-1.026979862985296,-1.1102110235986402,-1.676483942470406,-1.9298254540300137,0.1091051530048229,0.7043445077828667,17.3,1.3
Guajira,2024,septiembre,2024-09-01,Guajira_2024_septiembre,9.221438467923846,2.347412242946971,4.638464389368833,1.3184612108022922,-0.1684204190725604,0.166089420793052,-0.4524494601858588,52.4,15.7
Magdalena,2024,septiembre,2024-09-01,Magdalena_2024_septiembre,0.8372699284137202,1.160927736840921,1.394492869035246,-2.5238234287239627,-0.9331479058709932,-0.8709141942227541,0.543938097463442,32.1,5.8
Meta,2024,septiembre,2024-09-01,Meta_2024_septiembre,-5.763248798337655,-2.076144663308831,0.0957339838389697,-0.4436653119021723,-0.1304578169420706,0.1054476953449198,-0.9091461496308556,18.2,2.4
Narino,2024,septiembre,2024-09-01,Narino_2024_septiembre,4.488911596494259,4.388440428190024,-3.527749481695107,1.0425056241698054,0.3152083482372402,3.2616887651329254,-0.0117581525564156,37.2,7.6
Norte De Santander,2024,septiembre,2024-09-01,Norte De Santander_2024_septiembre,-2.800737335192909,-0.5798525526850853,1.356260000678886,-0.121541733680397,-0.7747589408206345,1.0551679443582964,0.5137349261857955,24.8,5.6
Putumayo,2024,septiembre,2024-09-01,Putumayo_2024_septiembre,0.6082380385636216,-0.7917881185805804,-1.6729035880500212,-2.981928281826069,0.0897217695709887,2.928568579075148,-0.5958011977708155,28.0,2.4
